,stalta,stalta_end,stalta_end_norm,s1,s2,s3,rs1,rs2,rs3,rs3_inv,rs1_stalta,rs2_stalta,rs3_stalta,rs3_inv_stalta
530,3.165,4.65653,2.5525942151044143,273.625,8.375,19.375,-4.125,8.25,-30.3125,1.8125,-6.0625,-5.9375,12.625,-6.0625
531,3.02558,4.5301,2.4812857329785483,273.625,8.375,19.375,-4.125,8.25,-30.3125,1.8125,-6.0625,-5.9375,12.625,-6.0625
532,2.92832,4.32199,2.3653893856687818,273.625,8.375,19.375,-4.125,8.25,-30.3125,1.8125,-6.0625,-5.9375,12.625,-6.0625
533,2.68566,4.01854,2.1210861038663817,273.625,8.375,19.375,-4.125,8.25,-30.3125,1.8125,-6.0625,-5.9375,12.625,-6.0625
534,2.73338,4.5231,2.142891497393291,-6.0625,-6.125,-84.625,-6.0625,-6.0625,-90.3125,-6.0,-6.0625,-6.0625,57.4375,-6.0625
535,2.73885,4.50773,2.1353087361404293,-6.0625,-6.125,-84.625,-6.0625,-6.0625,-90.3125,-6.0,-6.0625,-6.0625,57.4375,-6.0625
536,3.85999,6.91171,2.9181680278920794,-78.5,-71.875,92.0,27.5,5.25,-87.5,-6.0,-4.875,-6.0,-47.5625,-6.0
537,3.8364,6.66503,2.902474921282674,299.9375,110.3125,224.6875,94.5,95.0625,75.125,94.625,-6.0,-6.0625,102.6875,-6.125
538,3.51599,6.22436,2.454392081105081,299.9375,110.3125,224.6875,94.5,95.0625,75.125,94.625,-6.0,-6.0625,102.6875,-6.125
539,3.21411,5.42695,2.3661575888724413,299.9375,110.3125,224.6875,94.5,95.0625,75.125,94.625,-6.0,-6.0625,102.6875,-6.125
540,4.64999,7.51968,3.0248562010204227,-109.5,-123.4375,174.5625,31.5625,-164.0,135.1875,-5.9375,201.875,-6.0625,-124.5625,-6.0625
541,4.27683,7.4714,2.8924473963717503,-109.5,-123.4375,174.5625,31.5625,-164.0,135.1875,-5.9375,201.875,-6.0625,-124.5625,-6.0625
542,3.07404,5.00811,2.02361068297746,-109.5,-123.4375,174.5625,31.5625,-164.0,135.1875,-5.9375,201.875,-6.0625,-124.5625,-6.0625
543,3.28421,4.92163,2.0534964143477854,-2.75,108.625,-155.5625,-2.6875,-127.8125,11.25,-89.0,-92.875,-147.3125,-18.5,-142.75
544,4.32114,6.98465,2.795293270494227,-37.0,-11.875,21.0625,7.0,-10.4375,-23.9375,-5.9375,-6.0625,-6.0625,35.125,-6.0625
545,4.30907,6.97443,2.791146931019002,-37.0,-11.875,21.0625,7.0,-10.4375,-23.9375,-5.9375,-6.0625,-6.0625,35.125,-6.0625
546,4.01438,6.47537,2.688300881452299,-37.0,-11.875,21.0625,7.0,-10.4375,-23.9375,-5.9375,-6.0625,-6.0625,35.125,-6.0625
547,4.62534,7.44098,2.894165767321087,-79.3125,-89.8125,-6.0,52.3125,-40.75,-31.9375,-6.0,-14.5,19.8125,-39.5,-6.0
548,4.58451,7.39733,2.877487243504243,-79.3125,-89.8125,-6.0,52.3125,-40.75,-31.9375,-6.0,-14.5,19.8125,-39.5,-6.0
549,4.15133,6.74651,2.6280132352325007,-79.3125,-89.8125,-6.0,52.3125,-40.75,-31.9375,-6.0,-14.5,19.8125,-39.5,-6.0
550,4.19506,5.89021,2.2113081746725207,-9.0625,-172.5,-131.9375,-10.625,-72.75,-26.125,-6.0,-132.3125,-5.5,3.125,-132.375
551,3.8962,5.84107,2.1065526594676163,-9.0625,-172.5,-131.9375,-10.625,-72.75,-26.125,-6.0,-132.3125,-5.5,3.125,-132.375
552,3.89052,5.83859,2.1054896750271195,-9.0625,-172.5,-131.9375,-10.625,-72.75,-26.125,-6.0,-132.3125,-5.5,3.125,-132.375
553,3.66087,5.60764,2.0094131583844685,-9.0625,-172.5,-131.9375,-10.625,-72.75,-26.125,-6.0,-132.3125,-5.5,3.125,-132.375
554,3.79423,5.59529,2.013962552061749,-9.0625,-172.5,-131.9375,-10.625,-72.75,-26.125,-6.0,-132.3125,-5.5,3.125,-132.375
555,3.72053,5.57898,2.0086537559167423,-9.0625,-172.5,-131.9375,-10.625,-72.75,-26.125,-6.0,-132.3125,-5.5,3.125,-132.375
556,3.6529,5.56924,2.0054675833984983,-9.0625,-172.5,-131.9375,-10.625,-72.75,-26.125,-6.0,-132.3125,-5.5,3.125,-132.375
557,3.7614,5.5609,2.001984211681976,-9.0625,-172.5,-131.9375,-10.625,-72.75,-26.125,-6.0,-132.3125,-5.5,3.125,-132.375
558,3.62755,5.8267,3.068778465872194,121.9375,-37.375,-37.5,-37.5,-38.25,-49.25,-6.0625,-6.125,-6.0625,-49.25,-6.0625
559,3.30221,4.98265,2.737166427275045,121.9375,-37.375,-37.5,-37.5,-38.25,-49.25,-6.0625,-6.125,-6.0625,-49.25,-6.0625
560,2.7314,4.25831,2.250495651592006,121.9375,-37.375,-37.5,-37.5,-38.25,-49.25,-6.0625,-6.125,-6.0625,-49.25,-6.0625
561,2.88287,4.23013,2.323118702619266,121.9375,-37.375,-37.5,-37.5,-38.25,-49.25,-6.0625,-6.125,-6.0625,-49.25,-6.0625
562,7.16324,9.26283,3.341875635111089,27.1875,-118.625,-18.875,-61.75,-17.4375,-164.0,15.3125,-6.0,-6.0,61.8125,-6.0
563,4.34196,5.53503,2.0090627984414726,27.1875,-118.625,-18.875,-61.75,-17.4375,-164.0,15.3125,-6.0,-6.0,61.8125,-6.0
564,4.29667,5.46388,2.060719542390635,27.1875,-118.625,-18.875,-61.75,-17.4375,-164.0,15.3125,-6.0,-6.0,61.8125,-6.0
565,4.23441,5.30654,2.0006552210012285,27.1875,-118.625,-18.875,-61.75,-17.4375,-164.0,15.3125,-6.0,-6.0,61.8125,-6.0
566,6.41978,8.14906,2.979075039367851,64.3125,-130.25,64.5625,-67.3125,-130.25,-163.5625,-6.0,-6.125,-6.125,11.625,-6.125
567,5.2508,6.45426,2.3233520359322832,64.3125,-130.25,64.5625,-67.3125,-130.25,-163.5625,-6.0,-6.125,-6.125,11.625,-6.125
568,4.71452,5.98807,2.111751480102949,64.3125,-130.25,64.5625,-67.3125,-130.25,-163.5625,-6.0,-6.125,-6.125,11.625,-6.125
569,4.55127,5.90161,2.107710935603162,64.3125,-130.25,64.5625,-67.3125,-130.25,-163.5625,-6.0,-6.125,-6.125,11.625,-6.125
570,4.6807,5.8787,2.095253828282879,64.3125,-130.25,64.5625,-67.3125,-130.25,-163.5625,-6.0,-6.125,-6.125,11.625,-6.125
571,4.67259,5.74929,2.071330626321949,64.3125,-130.25,64.5625,-67.3125,-130.25,-163.5625,-6.0,-6.125,-6.125,11.625,-6.125
572,4.59136,5.74005,2.0249569000413907,64.3125,-130.25,64.5625,-67.3125,-130.25,-163.5625,-6.0,-6.125,-6.125,11.625,-6.125
573,7.10774,8.70991,3.0264673824619948,-30.8125,47.5625,256.625,-30.375,-187.125,-27.125,-6.0625,108.5625,-6.0625,-27.125,-6.0625
574,7.32648,9.93946,3.660199612143873,-75.0625,-64.8125,-77.5625,-63.4375,-76.4375,281.75,-65.5,-6.0,-5.25,-53.625,-6.0
575,6.88686,9.21839,3.395166020852883,-75.0625,-64.8125,-77.5625,-63.4375,-76.4375,281.75,-65.5,-6.0,-5.25,-53.625,-6.0
576,6.31202,8.05676,2.7445694899538235,-75.0625,-64.8125,-77.5625,-63.4375,-76.4375,281.75,-65.5,-6.0,-5.25,-53.625,-6.0
577,6.24563,8.02309,2.7341680215168216,-75.0625,-64.8125,-77.5625,-63.4375,-76.4375,281.75,-65.5,-6.0,-5.25,-53.625,-6.0
578,6.09988,7.73225,2.6867793326217004,-75.0625,-64.8125,-77.5625,-63.4375,-76.4375,281.75,-65.5,-6.0,-5.25,-53.625,-6.0
579,5.72523,7.4938,2.5658283456485744,-75.0625,-64.8125,-77.5625,-63.4375,-76.4375,281.75,-65.5,-6.0,-5.25,-53.625,-6.0
580,5.53038,7.07797,2.618313933246304,-75.0625,-64.8125,-77.5625,-63.4375,-76.4375,281.75,-65.5,-6.0,-5.25,-53.625,-6.0
581,4.66843,6.24208,2.3210975174418818,-75.0625,-64.8125,-77.5625,-63.4375,-76.4375,281.75,-65.5,-6.0,-5.25,-53.625,-6.0
582,8.86125,11.6113,4.162806416288813,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
583,8.57287,11.3301,4.060425252375272,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
584,7.872,10.6189,3.802446971985451,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
585,7.00374,9.37449,3.266555894130971,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
586,7.07535,9.0509,3.398188086234633,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
587,7.07731,9.01979,3.2967355097195665,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
588,6.45431,8.29295,2.991797519011892,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
589,6.02267,8.10176,2.901741020918458,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
590,6.02053,8.07687,2.8928599068940493,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
591,6.6895,8.00571,2.8635703163306667,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
592,6.34911,7.93554,2.833198500930364,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
593,6.0073,7.58249,2.7075337521636103,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
594,5.4641,7.32861,2.67935578397076,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
595,5.61102,7.15193,2.6096894174591254,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
596,5.15892,6.94553,2.515549913335003,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
597,5.52067,6.8265,2.458427416308328,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
598,5.55126,6.54929,2.3269124159006345,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
599,4.74967,6.53726,2.2851113178592555,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
600,4.80881,6.20451,2.171222556430928,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
601,4.68411,6.11687,2.239567067352985,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
602,4.73137,6.00203,2.1445541289470023,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
603,4.32657,5.65321,2.0658569819512493,-151.75,-37.5625,-111.0625,-87.4375,-34.5,-21.375,-6.0625,-6.0625,-6.0625,4.1875,-6.0625
